rating, material, time_in_seconds
24, G4ProfiledWoodPlatetest5, 6.981751
3, G9RedVelvettrain9, 7.269578
3, G9RedVelvettrain8, 5.622107
9, G8RoughPapertrain7, 5.342866
19, G8Papertrain8, 9.63608
40, G2CrushedRocktest3, 5.741005
20, G2Marbletrain2, 5.095055
23, G1ProfiledAluminumPlatetest4, 6.180392
21, G2StoneTileVersion3test2, 6.913492
13, G6Carpettrain6, 7.921599
2, G9GreenVelvettrain8, 7.686645
40, G2CrushedRocktest6, 7.440632
30, G2StoneTileVersion1train6, 4.546788
9, G8RoughPapertrain8, -3.27448
30, G2StoneTileVersion1test2, 4.774524
20, G2Marbletrain1, 4.39008
15, G9Jeanstest6, 4.465835
8, G3StainlessSteeltest5, 8.2242
2, G6Toweltrain6, 5.111135
30, G2CrushedRocktrain8, 4.831873
13, G6Carpettrain8, 5.065686
9, G8RoughPapertest4, 6.608791
24, G4ProfiledWoodPlatetrain9, 9.654076
15, G9Jeanstrain9, 4.863632
23, G4Teaktrain1, 6.311114
18, G4Bambootest1, 6.070309
14, G9TextileVersion3train6, 5.071671
2, G9RedFleezetest6, 4.091857
9, G8RoughPapertrain1, 4.187343
19, G2StoneTileVersion3train5, 6.429756
13, G6Carpettest4, 5.718875
19, G4Teaktest2, 6.674926
14, G9TextileVersion3test7, 4.538059
16, G9TextileVersion4train1, 10.804888
5, G8PlayingCardPapertest4, 4.615418
2, G6Toweltest6, 4.092814
1, G9RedFleezetest4, 6.519056
15, G8GlitterPaperVersion2test1, 5.732164
29, G2StoneTileVersion2test6, 10.502197
2, G9RedFleezetrain9, 4.162622
18, G4Bambootrain4, 4.896211
12, G9TableClothVersion2test2, 13.551483
20, G2Marbletrain5, 4.636501
20, G2Marbletrain4, 6.311727
14, G9TextileVersion3test3, 6.204748
2, G6Toweltrain7, 4.218816
18, G4Bambootrain2, 8.469101
25, G2Bricktest5, 6.793269
15, G8GlitterPaperVersion2test4, 4.334023
29, G2StoneTileVersion2test1, 5.033366
28, G4CompressedWoodVersion1test6, 6.495906
13, G9TableClothVersion2test4, 9.668766
16, G4LaminatedWoodtest2, 4.750098
9, G8RoughPapertrain6, 4.561332
8, G3AluminumPlatetrain5, 6.085697
17, G8Papertrain3, 14.304135
8, G3Coppertest3, 6.22315
28, G4CompressedWoodVersion1train3, 6.180476
19, G4Bambootest3, 7.372947
29, G2StoneTileVersion2train2, 6.670807
17, G8Papertest1, 7.009131
21, G4WoodenPapertest4, 5.348874
23, G4CherryTreetest7, 8.116039
13, G6Carpettrain2, 5.327325
2, G9RedFleezetest3, 6.62335
28, G4CompressedWoodVersion1train2, 4.818161
13, G9TableClothVersion2test5, 5.257414
2, G9RedFleezetest1, 7.75563
40, G2CrushedRocktrain7, 5.395124
10, G3Brasstrain5, 16.866537
5, G8PlayingCardPapertrain7, 10.517401
15, G9Jeanstrain2, 4.882543
21, G4ProfiledWoodPlatetrain7, 5.713131
23, G1ProfiledAluminumPlatetest5, 6.101786
21, G4ProfiledWoodPlatetest1, 4.21215
16, G8GlitterPaperVersion2test5, 7.499978
1, G9GreenVelvettest7, 7.895327
2, G6Toweltrain9, 5.001853
20, G2Marbletest7, 4.40407
27, G2StoneTileVersion3train3, 6.812765
27, G2StoneTileVersion3test1, 5.453463
23, G1ProfiledAluminumPlatetest3, 6.199444
10, G3Coppertest5, 3.811513
17, G8Papertrain7, 3.935021
21, G4CherryTreetrain2, 3.999053
13, G9TableClothVersion2train7, 6.882287
8, G3StainlessSteeltrain4, 7.031109
20, G2Marbletrain3, 4.587011
14, G9TextileVersion4train4, 4.696452
20, G2Marbletrain6, 3.954026
26, G2StoneTileVersion3test6, 8.480096
16, G9Jeanstrain7, 4.924329
25, G2Bricktrain1, 5.086976
17, G8Papertrain4, 5.243042
28, G4Larchtrain7, 4.823097
29, G2StoneTileVersion3test4, 7.565847
9, G8RoughPapertest2, 3.959403
2, G6Toweltest3, 6.298762
17, G8Papertest5, 4.956961
8, G3AluminumPlatetest1, 4.318967
8, G3AluminumPlatetrain9, 4.015651
14, G8GlitterPaperVersion2train7, 5.48397
28, G4Larchtrain4, 6.495322
21, G4CherryTreetest5, 4.452542
1, G6Toweltrain5, 8.717626
29, G2StoneTileVersion2test7, 4.65032
17, G8Papertrain1, 4.631576
14, G9TextileVersion3test4, 5.815839
15, G8GlitterPaperVersion1test2, 10.465947
16, G4LaminatedWoodtrain3, 7.816113
1, G9GreenVelvettrain2, 27.943096
14, G9TextileVersion4test4, 6.313312
23, G1ProfiledAluminumPlatetrain1, 5.415204
28, G4CompressedWoodVersion1test4, 3.857687
9, G8RoughPapertrain4, 3.100955
14, G9TextileVersion4train2, 4.198077
5, G8PlayingCardPapertrain1, 3.030798
28, G4CompressedWoodVersion1train9, 4.624287
15, G9Jeanstest1, 5.496859
3, G9RedVelvettrain5, 4.04172
23, G1ProfiledAluminumPlatetrain5, 4.216975
14, G9TextileVersion4train5, 4.550642
16, G8GlitterPaperVersion2train8, 7.429499
10, G3Coppertest1, 9.205039
23, G1ProfiledAluminumPlatetrain2, 7.669114
27, G4Larchtest3, 6.031954
22, G4Teaktrain9, 8.493701
21, G4CherryTreetest1, 3.587446
16, G4LaminatedWoodtest6, 3.452339
21, G4WoodenPapertest3, 17.303738
1, G9GreenVelvettrain5, 4.99076
28, G4Larchtest5, 5.045272
17, G4LaminatedWoodtrain4, 5.470297
18, G4Bambootest4, 4.593416
8, G3AluminumPlatetrain3, 4.418017
18, G3Brasstrain7, 13.077219
27, G4CompressedWoodVersion1test1, 8.388386
10, G3Brasstest5, 5.581841
10, G3Coppertrain5, 5.367302
10, G3Coppertrain8, 6.663751
14, G9TextileVersion4test6, 5.066535
9, G3Brasstrain8, 5.613433
16, G8Papertrain2, 10.723316
2, G9RedFleezetrain7, 4.328408
15, G9Jeanstrain1, 4.971652
21, G4CherryTreetrain7, 26.955909
25, G2Bricktest1, 5.144386
9, G8RoughPapertest1, 4.332031
25, G2Bricktrain2, 4.766302
21, G4CherryTreetrain4, 7.049242
13, G6Carpettest3, 6.385941
30, G2CrushedRocktrain4, 5.504507
21, G4WoodenPapertrain7, 6.722146
2, G6Toweltrain4, 6.17649
14, G8GlitterPaperVersion2train1, 13.304863
8, G3StainlessSteeltrain3, 4.933633
13, G9TableClothVersion2train4, 5.411343
27, G4Larchtrain3, 6.263912
28, G2StoneTileVersion3train4, 6.821745
10, G3Brasstrain3, 7.828367
14, G9TextileVersion4train3, 7.713242
30, G2StoneTileVersion2train4, 8.457544
14, G9TextileVersion4test2, 10.27998
13, G9TextileVersion3train7, 4.959168
9, G8RoughPapertest7, 4.202804
8, G3StainlessSteeltrain5, 5.181961
14, G9Jeanstest3, 8.875012
40, G2CrushedRocktest4, 9.051078
15, G8GlitterPaperVersion2test2, 7.245296
30, G2StoneTileVersion2test4, 8.488666
26, G8GlitterPaperVersion1test4, 11.262032
22, G4Teaktrain6, 5.355439
30, G2StoneTileVersion1train4, 5.477869
1, G9GreenVelvettrain4, 4.861353
