rating, material, time_in_seconds
28, G3StainlessSteeltest1, 7.26315
27, G6Toweltrain9, 7.956355
27, G9RedFleezetest1, 6.253126
36, G2StoneTileVersion3train7, 7.773411
40, G4ProfiledWoodPlatetrain2, 8.823457
27, G8RoughPapertrain9, 6.818708
38, G2StoneTileVersion1test1, 7.446403
38, G2Marbletest6, 16.1447
27, G6Toweltrain4, 13.471973
38, G4LaminatedWoodtest6, 8.6346
40, G4Teaktest1, 9.183457
40, G2StoneTileVersion2train9, 8.602431
26, G9Jeanstrain3, 8.080229
27, G8GlitterPaperVersion2test4, 27.087771
42, G4ProfiledWoodPlatetrain5, 9.184538
25, G9TextileVersion4train4, 9.038335
30, G2StoneTileVersion3train5, 9.254505
28, G6Toweltest3, 7.022789
29, G9TextileVersion3test2, 11.034081
26, G9Jeanstrain6, 9.216419
26, G9RedVelvettrain9, 7.34718
30, G4Bambootrain8, 8.330961
27, G4Larchtest1, 7.314761
27, G8RoughPapertrain2, 19.708836
40, G4CompressedWoodVersion1test7, 14.748715
40, G2StoneTileVersion2test6, 14.101245
24, G6Toweltrain2, 5.187607
26, G3StainlessSteeltrain3, 5.70742
30, G2StoneTileVersion3test3, 6.53105
26, G9TableClothVersion2train4, 6.09147
36, G2StoneTileVersion2train4, 8.668098
30, G4Teaktrain6, 7.336086
33, G2Marbletrain2, 5.232173
30, G4WoodenPapertest5, 6.606161
26, G8Papertrain1, 9.107584
23, G9GreenVelvettrain4, 7.863856
30, G2StoneTileVersion3train3, 7.223024
23, G9GreenVelvettrain1, 5.672623
40, G1ProfiledAluminumPlatetrain8, 7.104793
24, G3Coppertrain4, 7.400825
36, G4LaminatedWoodtest4, 8.179987
28, G3StainlessSteeltest6, 11.801867
26, G9GreenVelvettest4, 6.266648
27, G8Papertrain6, 6.606765
27, G8GlitterPaperVersion2train1, 7.672585
33, G2Marbletrain9, 5.775592
27, G8RoughPapertest4, 15.093906
30, G2CrushedRocktrain5, 5.416074
28, G4Larchtest5, 14.158671
27, G8RoughPapertrain5, 4.7994
27, G9TableClothVersion2train6, 5.88045
30, G2StoneTileVersion3train2, 7.459567
28, G4Bambootest2, 8.026864
24, G8PlayingCardPapertrain2, 10.159614
26, G3AluminumPlatetrain7, 5.260068
22, G9GreenVelvettrain2, 7.183966
25, G8PlayingCardPapertrain9, 10.282304
28, G9RedFleezetrain5, 11.67813
29, G9TextileVersion3train5, 6.617032
27, G3Brasstest4, 6.595085
33, G2Marbletrain6, 8.049628
40, G4CherryTreetest3, 11.12418
25, G3Coppertrain9, 8.836703
30, G2StoneTileVersion2train3, 22.80639
33, G4CompressedWoodVersion1test6, 24.973219
27, G6Toweltest1, 8.216419
28, G4Teaktrain8, 21.805091
26, G3Coppertrain3, 14.267863
27, G9RedVelvettest6, 11.343179
38, G4LaminatedWoodtest7, 9.122295
37, G4Bambootest7, 9.567127
27, G3Coppertest5, 9.073458
24, G3Brasstrain7, 9.027818
28, G6Carpettrain7, 8.233109
45, G4CherryTreetrain7, 11.889931
32, G9TextileVersion3train1, 8.34929
33, G4CompressedWoodVersion1train4, 8.450848
27, G8GlitterPaperVersion1test4, 7.3027
28, G4Larchtest4, 9.165333
28, G4WoodenPapertrain5, 7.02952
27, G8RoughPapertest7, 5.846515
27, G3Brasstest5, 8.333983
23, G9GreenVelvettrain3, 10.05135
26, G9RedVelvettrain8, 12.871342
27, G3Coppertest7, 10.771445
32, G4Teaktest5, 9.273115
27, G8RoughPapertest5, 7.145697
26, G8GlitterPaperVersion1train8, 12.239515
28, G9TableClothVersion2test6, 12.019824
27, G8RoughPapertrain1, 17.612128
28, G6Carpettrain6, 7.99894
29, G9TableClothVersion2test1, 10.278641
27, G6Toweltest2, 7.334895
32, G2Bricktrain2, 10.58974
27, G9Jeanstest3, 8.693989
27, G9TableClothVersion2train8, 18.508737
40, G4CompressedWoodVersion1train2, 7.067489
38, G2Bricktest1, 5.696707
28, G9RedVelvettest7, 11.016396
27, G8GlitterPaperVersion2test7, 5.343068
35, G4LaminatedWoodtrain9, 8.112838
40, G4ProfiledWoodPlatetest5, 8.05287
28, G3AluminumPlatetest2, 7.467558
26, G8Papertrain2, 8.635156
35, G2StoneTileVersion1test6, 9.182406
23, G9GreenVelvettrain5, 13.240839
35, G2StoneTileVersion1train9, 14.270234
28, G6Carpettrain8, 6.950719
29, G2StoneTileVersion3test7, 8.138474
28, G6Carpettrain2, 5.530096
26, G8PlayingCardPapertrain6, 10.169973
34, G2Bricktrain4, 10.095488
30, G3StainlessSteeltrain2, 6.378782
36, G4CompressedWoodVersion1test1, 7.050108
35, G4Teaktest7, 8.918915
30, G4Teaktrain3, 6.230206
33, G2Marbletrain3, 5.81954
27, G8GlitterPaperVersion2test2, 7.011742
26, G9GreenVelvettest3, 5.444632
35, G2StoneTileVersion2train5, 7.073386
28, G3StainlessSteeltrain4, 15.139916
33, G4WoodenPapertest4, 7.815258
40, G4CompressedWoodVersion1train9, 6.980789
27, G6Toweltest6, 5.501403
28, G4Larchtrain4, 13.407979
26, G8Papertrain9, 8.62924
40, G1ProfiledAluminumPlatetrain7, 6.861477
42, G4LaminatedWoodtrain7, 9.083781
27, G9GreenVelvettest1, 6.49445
23, G9GreenVelvettrain9, 7.921676
28, G9RedFleezetrain8, 5.964297
38, G4CherryTreetest1, 9.842421
28, G9TextileVersion4test7, 21.530529
33, G4CherryTreetest6, 11.663654
28, G2StoneTileVersion3test2, 10.626708
35, G4CherryTreetest7, 11.495356
26, G9Jeanstrain2, 10.856345
33, G4ProfiledWoodPlatetrain4, 8.637428
26, G8GlitterPaperVersion1train5, 23.195381
28, G4Larchtrain3, 8.624924
35, G4CompressedWoodVersion1train5, 8.056927
26, G8GlitterPaperVersion1train3, 9.14537
32, G4WoodenPapertrain7, 7.257545
33, G2Marbletest7, 6.716594
30, G4Teaktrain7, 10.982791
40, G4ProfiledWoodPlatetrain3, 6.872151
39, G4LaminatedWoodtest5, 6.658634
33, G4WoodenPapertest6, 7.004469
24, G3Brasstrain6, 9.093734
27, G8RoughPapertest6, 5.152901
26, G9Jeanstrain5, 13.987203
40, G4ProfiledWoodPlatetest7, 8.504244
24, G8Papertrain7, 7.570397
37, G2Marbletrain7, 8.132068
27, G9TextileVersion4test4, 7.372626
30, G9TableClothVersion2test7, 6.828224
40, G1ProfiledAluminumPlatetest3, 21.564558
27, G8PlayingCardPapertest1, 8.473941
27, G3StainlessSteeltest5, 6.471729
33, G2StoneTileVersion2test7, 4.083269
28, G6Carpettrain3, 3.690238
26, G9Jeanstrain4, 8.789948
26, G3StainlessSteeltrain7, 4.958335
40, G4ProfiledWoodPlatetest4, 6.488833
28, G6Carpettrain5, 9.761337
38, G2Bricktrain6, 7.248776
28, G4Larchtest6, 13.093421
38, G1ProfiledAluminumPlatetest5, 8.031159
29, G4Larchtrain9, 5.78227
28, G4Bambootrain2, 7.816913
33, G4CompressedWoodVersion1train8, 4.957218
32, G2StoneTileVersion2test1, 4.865187
26, G9RedVelvettrain2, 5.427964
30, G4LaminatedWoodtrain3, 9.729332
27, G3StainlessSteeltrain5, 4.648531
27, G6Carpettest1, 6.353142
33, G4CherryTreetrain8, 4.757819
32, G2Bricktest2, 7.095539
28, G4Larchtrain2, 4.26855
36, G1ProfiledAluminumPlatetrain3, 5.305415
35, G2StoneTileVersion1train1, 4.645013
30, G2StoneTileVersion3train8, 5.494219
26, G8Papertrain5, 5.622645
29, G9TextileVersion3train7, 6.319816
26, G9Jeanstrain1, 4.171049
27, G3Brasstest1, 3.816114
26, G3Brasstrain5, 4.148426
33, G4Teaktrain4, 5.743223
36, G2CrushedRocktrain3, 8.737274
27, G3Coppertest2, 7.737443
35, G2Marbletest4, 5.507545
38, G2Bricktest7, 4.890346
36, G2StoneTileVersion1train6, 7.859777
27, G8Papertest6, 5.849282
29, G4CherryTreetrain4, 5.720932
27, G6Toweltest4, 4.574954
26, G9RedVelvettrain3, 3.711786
27, G8PlayingCardPapertest5, 3.624496
34, G4CompressedWoodVersion1test5, 7.814029
29, G4LaminatedWoodtrain4, 9.372765
28, G9RedFleezetrain3, 6.546943
28, G4Larchtrain8, 5.440254
27, G9TextileVersion3test5, 4.77183
34, G2StoneTileVersion2test3, 4.973937
38, G2StoneTileVersion2test4, 4.094527
36, G4Teaktest2, 6.731911
27, G4WoodenPapertrain9, 6.345855
27, G4Larchtest3, 6.941841
29, G4Bambootrain1, 9.229893
26, G6Toweltrain7, 6.959149
28, G6Carpettrain1, 8.023441
28, G8GlitterPaperVersion1train1, 6.557133
28, G9TableClothVersion2test2, 7.595209
27, G9GreenVelvettest5, 5.040973
26, G3AluminumPlatetrain2, 5.583324
27, G3Brasstest7, 6.798435
38, G4CompressedWoodVersion1test3, 9.67492
40, G4ProfiledWoodPlatetrain7, 5.739182
30, G4CherryTreetest4, 10.802822
26, G3Brasstrain1, 4.571699
30, G2StoneTileVersion3test4, 9.110014
28, G9RedFleezetrain4, 8.577855
26, G9Jeanstrain7, 6.213492
27, G9RedVelvettest4, 4.46544
26, G3AluminumPlatetrain6, 4.515887
28, G8GlitterPaperVersion2train6, 4.540856
28, G3AluminumPlatetest7, 6.415093
27, G8GlitterPaperVersion1test1, 4.71136
27, G8RoughPapertest2, 3.942906
26, G3Brasstrain9, 6.965926
29, G4WoodenPapertrain2, 6.815033
