rating, material, time_in_seconds
140, G3StainlessSteeltrain3, 6.946168
95, G9TextileVersion3train6, 10.243726
80, G8GlitterPaperVersion1train2, 7.692342
130, G4Larchtest1, 10.772011
80, G9TableClothVersion2test7, 17.208848
220, G4ProfiledWoodPlatetrain6, 37.295683
160, G4Teaktrain5, 7.496744
170, G4Teaktest6, 9.423708
130, G3AluminumPlatetest5, 5.235455
90, G8GlitterPaperVersion1train6, 6.318933
85, G8GlitterPaperVersion1test3, 9.565931
170, G4CompressedWoodVersion1test6, 6.935686
190, G2StoneTileVersion3train3, 4.65794
60, G8PlayingCardPapertrain6, 8.313576
250, G1ProfiledAluminumPlatetrain6, 10.359941
240, G2Bricktrain6, 8.854975
50, G9RedFleezetrain9, 8.904276
90, G8GlitterPaperVersion1train7, 6.957009
120, G3AluminumPlatetest2, 8.324386
120, G3AluminumPlatetrain6, 71.589174
160, G4Bambootrain3, 16.81377
45, G9RedVelvettrain9, 11.893083
50, G9TextileVersion4train2, 5.681884
150, G4LaminatedWoodtest1, 9.753372
75, G9Jeanstrain6, 8.536135
210, G2Bricktrain9, 5.139138
220, G4LaminatedWoodtrain7, 5.541823
45, G9RedVelvettrain3, 8.113242
140, G3AluminumPlatetrain1, 14.057398
60, G9GreenVelvettest7, 7.100694
90, G9TextileVersion3test3, 71.095738
80, G9TextileVersion3train2, 4.828703
70, G9Jeanstrain5, 5.028944
190, G2Bricktest6, 7.150092
220, G4CherryTreetrain9, 6.693162
50, G9TextileVersion4test4, 10.251661
210, G4ProfiledWoodPlatetrain9, 6.299923
180, G4WoodenPapertrain6, 69.698649
60, G9TextileVersion4test2, 7.53601
90, G9TextileVersion3test2, 4.731508
40, G6Carpettest1, 11.083281
200, G2StoneTileVersion1test5, 6.519677
190, G4ProfiledWoodPlatetest1, 47.560644
70, G9Jeanstrain2, 7.108164
180, G2StoneTileVersion3train6, 6.598314
40, G6Carpettrain5, 3.954321
80, G9Jeanstest5, 4.484211
90, G9TextileVersion3train8, 9.195567
55, G6Toweltrain5, 11.521604
50, G8Papertrain5, 5.287773
50, G9GreenVelvettrain8, 25.154536
210, G4CompressedWoodVersion1test3, 10.923777
140, G2CrushedRocktest6, 11.327845
90, G8GlitterPaperVersion1train5, 5.393082
120, G3Coppertrain3, 8.96618
180, G2Bricktrain7, 4.840619
120, G4WoodenPapertrain3, 5.286393
190, G2StoneTileVersion2test6, 8.462135
110, G3StainlessSteeltest1, 5.303415
110, G3Brasstrain8, 25.091876
45, G6Toweltrain1, 5.70674
95, G8GlitterPaperVersion2train4, 5.581049
200, G2StoneTileVersion1train5, 8.017002
190, G4LaminatedWoodtrain9, 39.022731
50, G9RedFleezetest4, 7.356668
80, G9TextileVersion3test7, 5.904224
140, G2CrushedRocktrain6, 7.271131
90, G9TextileVersion3test1, 6.64593
200, G4CompressedWoodVersion1test2, 11.361646
80, G9Jeanstrain8, 5.446911
210, G4CherryTreetrain7, 8.03531
200, G4CherryTreetest3, 8.840898
190, G4LaminatedWoodtrain5, 7.358362
200, G2Bricktrain5, 10.236716
160, G2Marbletrain8, 12.760416
180, G2CrushedRocktrain7, 8.762965
60, G8Papertest4, 13.703219
40, G6Toweltrain6, 5.423625
40, G9GreenVelvettest1, 7.448106
120, G3AluminumPlatetrain3, 5.894104
210, G2StoneTileVersion2train7, 54.71301
220, G2Bricktrain3, 5.108708
90, G9TableClothVersion2train2, 6.180812
210, G1ProfiledAluminumPlatetest7, 2.835758
230, G4ProfiledWoodPlatetest6, 4.675195
100, G3Brasstest4, 9.271071
180, G4Larchtest5, 6.043619
180, G2StoneTileVersion3train4, 32.191751
40, G9RedFleezetrain3, 7.783406
40, G9GreenVelvettest4, 3.113451
50, G6Carpettest4, 3.390692
220, G4CherryTreetrain8, 13.065679
50, G8PlayingCardPapertest3, 7.120537
140, G4LaminatedWoodtest5, 100.753672
90, G8GlitterPaperVersion1test6, 9.795417
80, G9TableClothVersion2test5, 16.771746
90, G8GlitterPaperVersion1test1, 6.238776
40, G9RedFleezetrain8, 7.052866
50, G8RoughPapertest7, 8.710825
40, G9GreenVelvettrain1, 4.560057
180, G4LaminatedWoodtrain2, 40.311103
40, G9GreenVelvettrain5, 4.356249
200, G4CompressedWoodVersion1test7, 3.550496
50, G9RedVelvettest7, 4.70031
70, G9Jeanstest4, 3.019091
60, G8PlayingCardPapertrain9, 4.923928
40, G6Toweltest7, 2.516525
60, G8PlayingCardPapertrain7, 6.215961
220, G1ProfiledAluminumPlatetest6, 4.045038
50, G6Toweltrain4, 3.352819
40, G9RedVelvettest6, 5.529729
120, G3AluminumPlatetrain4, 6.096214
140, G4Bambootest5, 6.047298
40, G6Toweltrain8, 2.133886
40, G9GreenVelvettrain2, 6.480086
170, G2Marbletest5, 9.147445
90, G8GlitterPaperVersion2train5, 3.895213
160, G2CrushedRocktest7, 13.248262
90, G9Jeanstrain7, 5.125035
50, G8RoughPapertest5, 5.455674
220, G1ProfiledAluminumPlatetrain1, 5.280404
60, G8Papertest7, 9.915597
40, G9TextileVersion4test7, 6.418762
90, G9TableClothVersion2train7, 4.899888
30, G9GreenVelvettest2, 5.385041
120, G3Brasstrain1, 5.486232
40, G6Carpettest7, 5.627228
190, G4ProfiledWoodPlatetrain2, 5.09371
220, G1ProfiledAluminumPlatetrain4, 3.663998
160, G4Bambootrain4, 5.454656
140, G3AluminumPlatetest4, 4.042708
80, G8Papertrain2, 8.07944
90, G9TableClothVersion2train4, 4.747446
40, G9RedVelvettrain4, 4.294452
160, G2CrushedRocktrain4, 9.132927
180, G2StoneTileVersion3train8, 4.860268
190, G2Bricktest5, 6.627685
40, G6Toweltest4, 2.265043
230, G1ProfiledAluminumPlatetrain8, 3.797766
190, G4Teaktrain1, 5.448263
120, G3Coppertrain9, 5.277998
200, G2StoneTileVersion1test2, 8.365365
190, G2StoneTileVersion2test2, 5.774971
210, G4CherryTreetest2, 9.002621
230, G2StoneTileVersion1test7, 5.967912
120, G3StainlessSteeltest2, 6.690966
40, G9TextileVersion4test5, 5.610116
170, G2CrushedRocktest5, 11.49531
30, G9RedFleezetest5, 3.974634
60, G8Papertrain3, 5.297313
190, G2StoneTileVersion2train8, 8.139404
50, G9RedVelvettest5, 3.815287
170, G4Bambootest7, 7.505383
55, G8PlayingCardPapertrain8, 17.073862
110, G3Coppertrain6, 6.992264
50, G6Carpettrain2, 2.87319
110, G3Coppertrain1, 5.522976
120, G3Brasstest5, 7.751269
180, G2StoneTileVersion3train9, 8.034638
50, G8PlayingCardPapertrain3, 52.903287
200, G2StoneTileVersion1train7, 7.955229
90, G8GlitterPaperVersion1test7, 8.521234
40, G9GreenVelvettrain3, 3.957037
45, G8RoughPapertrain9, 7.465586
50, G8PlayingCardPapertest6, 7.454516
190, G4Larchtest6, 4.447763
200, G2Bricktrain4, 7.661497
170, G4LaminatedWoodtrain6, 5.2308
45, G6Carpettrain7, 5.49039
40, G9RedFleezetest7, 2.678489
180, G2StoneTileVersion2test4, 2.927024
50, G9TextileVersion4train5, 5.361902
185, G4Larchtrain4, 10.867384
190, G2StoneTileVersion1train4, 3.953368
55, G9TextileVersion4test3, 6.027621
95, G9TextileVersion3test5, 5.456224
90, G9TableClothVersion2test2, 4.226778
85, G8GlitterPaperVersion1train4, 5.323551
150, G2StoneTileVersion3test7, 12.227992
170, G4Bambootest6, 14.434494
40, G8RoughPapertest1, 6.008163
170, G4Teaktest3, 7.827275
40, G6Carpettrain1, 2.338236
50, G8PlayingCardPapertest4, 2.239811
45, G9RedVelvettrain2, 3.402242
110, G3Coppertrain8, 4.043075
70, G9Jeanstrain4, 6.90182
165, G4Teaktrain3, 7.273493
120, G3AluminumPlatetrain2, 2.294161
180, G2Marbletrain6, 5.970131
230, G1ProfiledAluminumPlatetrain2, 5.288701
195, G4ProfiledWoodPlatetest3, 9.830252
175, G2Marbletrain1, 10.517705
160, G4LaminatedWoodtest7, 66.516834
170, G2CrushedRocktrain9, 8.198767
160, G4WoodenPapertest6, 9.407586
100, G3StainlessSteeltrain8, 12.233021
90, G9TableClothVersion2test1, 8.483571
100, G3AluminumPlatetest1, 4.865105
90, G3AluminumPlatetrain8, 7.513652
40, G6Carpettest3, 4.614852
110, G8GlitterPaperVersion2train8, 8.248572
50, G9GreenVelvettest3, 4.704243
180, G2Marbletest2, 12.191409
85, G9Jeanstest6, 4.758423
45, G6Toweltrain2, 5.403218
190, G4Larchtest7, 87.532023
50, G8Papertest3, 8.500186
95, G3Coppertrain7, 5.957734
190, G4ProfiledWoodPlatetrain5, 5.806967
200, G4Teaktest1, 3.583833
100, G3Coppertest5, 2.468644
40, G9RedVelvettest3, 2.093344
160, G2CrushedRocktrain2, 5.19988
50, G6Carpettest5, 2.035343
70, G9TextileVersion3train9, 3.516606
180, G4CompressedWoodVersion1train1, 5.147182
120, G3Brasstrain4, 2.780232
150, G4ProfiledWoodPlatetest4, 6.837312
150, G2Marbletest3, 6.972222
170, G4Larchtrain1, 6.720492
40, G9RedVelvettest1, 3.68257
50, G8RoughPapertrain6, 7.073606
85, G8GlitterPaperVersion2test1, 2.933684
200, G4CherryTreetrain5, 6.029427
